"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:7M1CTJj9MQ16YTux6gvV57","Conqueror","spotify:artist:1binm59tmJzoZLvLETVYBP","Jesu","spotify:album:1ZmyrykItqsn5VFr1bWcgl","Conqueror","spotify:artist:1binm59tmJzoZLvLETVYBP","Jesu","2007-03-01","https://i.scdn.co/image/ab67616d0000b273014b83bd19075adaca881253","1","1","490000","https://p.scdn.co/mp3-preview/48fa6963cf40ff139ce647a40d2c5329bae52fbe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:padishahpiper","2022-01-28T18:23:32Z"
"spotify:track:3gWbd9TaqSbRRt6R60rlx2","Drought","spotify:artist:0Gq06EJlfPumvCdMsnkJFp","Pelican","spotify:album:2esq7JskfTToz92bPphSaO","Australasia","spotify:artist:0Gq06EJlfPumvCdMsnkJFp","Pelican","2003","https://i.scdn.co/image/ab67616d0000b273639360127020831408b77a44","1","2","503746","https://p.scdn.co/mp3-preview/6e55e8a21a21ffb75d3f3a98393c50a8b2186265?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","spotify:user:padishahpiper","2022-01-28T18:40:55Z"
"spotify:track:0q7XIS0F51wfERHZuxD1wI","Firmament","spotify:artist:6fuALtryzj4cq7vkglKLxq","The Ocean","spotify:album:7hSwIfP1OzgaaahxFCaEBj","Heliocentric","spotify:artist:6fuALtryzj4cq7vkglKLxq","The Ocean","2010-04-13","https://i.scdn.co/image/ab67616d0000b27372355a1b8bd9de8ceafbe55e","1","2","449120","https://p.scdn.co/mp3-preview/a920294129b01c322900f58e6dd92a696d04758d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","spotify:user:padishahpiper","2022-01-28T18:40:20Z"
"spotify:track:3jagGO7eHHuaD53ibehkux","Blood and Thunder","spotify:artist:1Dvfqq39HxvCJ3GvfeIFuT","Mastodon","spotify:album:6khFoLWnJZDQvZ7Pijym3b","Leviathan","spotify:artist:1Dvfqq39HxvCJ3GvfeIFuT","Mastodon","2004-08-31","https://i.scdn.co/image/ab67616d0000b27300388d66c87c2c0033849bfd","1","1","228586","https://p.scdn.co/mp3-preview/214f41a401c263439f5e715b2875940fef45f7b1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","spotify:user:padishahpiper","2022-01-28T18:58:42Z"
"spotify:track:7brHKGKFdRhzReovMw1T8z","Freya","spotify:artist:0q32a3GRCjDxS4EIrC7YVY","The Sword","spotify:album:6HKwV4gDgBrvLVEv1SQw5r","Age Of Winters","spotify:artist:0q32a3GRCjDxS4EIrC7YVY","The Sword","2006-02-14","https://i.scdn.co/image/ab67616d0000b273b685ff96bab37a27c35d2ac4","1","3","274400","","false","52","spotify:user:padishahpiper","2022-01-28T19:09:19Z"
"spotify:track:2xIeWNz9hiB2tCVKKGWmmw","In Fiction (Remastered)","spotify:artist:2vsXeWGC8rILp3rpSN2Fyk","ISIS","spotify:album:1ZQqzuRfHzQ5FuCupRAhHR","Panopticon (Remastered)","spotify:artist:2vsXeWGC8rILp3rpSN2Fyk","ISIS","2004","https://i.scdn.co/image/ab67616d0000b273e3c7e4228e78c5e7ff88d1ae","1","3","552514","https://p.scdn.co/mp3-preview/54d4b4bd68b9b61554ca86ea93789fcdf145e977?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","spotify:user:padishahpiper","2022-01-28T18:23:04Z"
"spotify:track:0OiY9hjId5qDAalAccHrRo","Red in Tooth and Claw","spotify:artist:0HJQZHbKgYyWCDc8uVko6S","Rosetta","spotify:album:0rDyWAWgOVuZKzuMhByzmv","Wake/Lift","spotify:artist:0HJQZHbKgYyWCDc8uVko6S","Rosetta","2007-10-02","https://i.scdn.co/image/ab67616d0000b2731e8789defb071a6cde6b43b7","1","1","734946","https://p.scdn.co/mp3-preview/32a9f29cd69f28147bbe33ab68c6311767a3d7ad?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","spotify:user:padishahpiper","2022-02-04T21:47:34Z"
"spotify:track:1Sb2dgS6ruZnJYNQ3SxLHd","Locust Star","spotify:artist:1KHydwFySZY3YcWyo2q2dF","Neurosis","spotify:album:6HBRtTolIqgDVJXBwtyYPV","Through Silver In Blood","spotify:artist:1KHydwFySZY3YcWyo2q2dF","Neurosis","1996-04-02","https://i.scdn.co/image/ab67616d0000b273ec05ef763d730902c115ca5c","1","5","348640","https://p.scdn.co/mp3-preview/dc4bd3f741e499109a04d781ba4159fedb519b7d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","spotify:user:padishahpiper","2022-01-28T18:31:05Z"
"spotify:track:5g9J2nfsl4O2Z38XI75rQ1","Enter","spotify:artist:0AZ3VR0YbFcS0Kgei7L2QF","Russian Circles","spotify:album:5xaDIee4u4HwXA9ScjOMKI","Enter","spotify:artist:0AZ3VR0YbFcS0Kgei7L2QF","Russian Circles","2006","https://i.scdn.co/image/ab67616d0000b273ff5cd8230c1265a8672d6460","1","4","474093","https://p.scdn.co/mp3-preview/290ebc6b90e197bb4b3dc994a6ff93192d951c58?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","spotify:user:padishahpiper","2022-01-28T18:52:39Z"
"spotify:track:7buPFQOzCpihXg3FLdl81i","Far From Fields","spotify:artist:0Gq06EJlfPumvCdMsnkJFp","Pelican","spotify:album:6pn0lPqFK30I1gszgYLvfF","City Of Echoes","spotify:artist:0Gq06EJlfPumvCdMsnkJFp","Pelican","2007","https://i.scdn.co/image/ab67616d0000b273f0a112e68b4684c4bd2408e7","1","7","317853","https://p.scdn.co/mp3-preview/5939b5716fe5ddc7ab23dd6e4f95218a8184251e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","spotify:user:padishahpiper","2022-01-28T18:41:10Z"
