"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:4ZOv9mx6Lz7RRaBFi5UNaE","Aquarium","spotify:artist:0IVapwlnM3dEOiMsHXsghT","Nosaj Thing","spotify:album:3L4wUhGelZ8wyJ13O1jerU","Views/Octopus EP","spotify:artist:0IVapwlnM3dEOiMsHXsghT","Nosaj Thing","2006-01-01","https://i.scdn.co/image/ab67616d0000b273cef7d8e9957c127ef104018a","1","4","184000","https://p.scdn.co/mp3-preview/d087c3c592adbdc613062e9fb94f36e82443ea5f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","spotify:user:padishahpiper","2018-06-25T21:54:00Z"
"spotify:track:6PB1ccffcxDUvsJtViNEdo","Thrown","spotify:artist:6X8lhZ7YaRUBlOsOYimlyD","Kiasmos","spotify:album:5M7H7J3LJfIk9zqcDJVi6T","Kiasmos","spotify:artist:6X8lhZ7YaRUBlOsOYimlyD","Kiasmos","2014-10-27","https://i.scdn.co/image/ab67616d0000b2735bc340bc4ea2679a2a54d7d0","1","5","539229","","false","0","spotify:user:padishahpiper","2018-06-25T21:54:20Z"
"spotify:track:2lJ4d8MCT6ZlDRHKJ1br14","Cirrus","spotify:artist:0cmWgDlu9CwTgxPhf403hb","Bonobo","spotify:album:7sN6lCgPf1rbZYmA3edMKv","The North Borders","spotify:artist:0cmWgDlu9CwTgxPhf403hb","Bonobo","2013-03-21","https://i.scdn.co/image/ab67616d0000b273b033087945225272e885808c","1","3","352246","https://p.scdn.co/mp3-preview/957e675c7894b850eca414e44f8fae35e9233f59?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","spotify:user:padishahpiper","2018-06-25T21:59:49Z"
"spotify:track:0BSJ1iQEmGibLCPMHGtdo7","Lost In Thought","spotify:artist:7yxi31szvlbwvKq9dYOmFI","Jon Hopkins","spotify:album:7wPJ4V3ueggJxvaYscV9Ou","Opalescent","spotify:artist:7yxi31szvlbwvKq9dYOmFI","Jon Hopkins","2001","https://i.scdn.co/image/ab67616d0000b27326bf95c327ae756b74c18a1d","1","5","376733","https://p.scdn.co/mp3-preview/37f3f0dda34467b304565ed2ba415a12c139b28d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:padishahpiper","2018-06-25T22:00:46Z"
"spotify:track:0wxyf5n7T4V5MgoPkZd2gE","Lucid","spotify:artist:6BKSRVMfQ6Aeux4rKG1h9H","Ambassadeurs","spotify:album:4pleVpVs22RlIOHdoB3YdQ","Trouble","spotify:artist:6BKSRVMfQ6Aeux4rKG1h9H","Ambassadeurs","2013-07-08","https://i.scdn.co/image/ab67616d0000b27397b620a69e29d0410e6b207e","1","6","233478","https://p.scdn.co/mp3-preview/8bb60d455913f18da4114247ac52b6edadf1b998?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","spotify:user:padishahpiper","2018-06-25T21:55:01Z"
"spotify:track:1gkBTMlj2yzRcjfBuYWhxH","Special Place - Ruxpin Remix","spotify:artist:5LSQD59I5xnOjwbTOF0BBH","Muted","spotify:album:70HhTNpWdZNXk5pwRS6dpk","Special Place","spotify:artist:5LSQD59I5xnOjwbTOF0BBH","Muted","2014-11-07","https://i.scdn.co/image/ab67616d0000b273c3b9aca761456b5e73822e0b","1","2","234049","https://p.scdn.co/mp3-preview/c2d2d16c06a9f9ef3e71533b25c993725592c927?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:padishahpiper","2018-06-25T21:56:41Z"
"spotify:track:3YUMeRQhNOhcT729kLuCrA","Auto Pilot - Deru Remix","spotify:artist:2fMe9lZs5HGGOwh8cMSIub, spotify:artist:4GolrXXRODq7bAGCod4JoV","Lusine, Deru","spotify:album:2HX31xZ0t1QGrGru8wbaS7","Podgelism","spotify:artist:2fMe9lZs5HGGOwh8cMSIub","Lusine","2007-03-20","https://i.scdn.co/image/ab67616d0000b273ba63221458c48d4c3cb7430f","1","6","369777","","false","0","spotify:user:padishahpiper","2018-06-25T21:57:29Z"
"spotify:track:7HUi3HxJ6VQ17HjGSGrrmR","Departure - Original Mix","spotify:artist:7kqddAvTF5U2FxIOCfyuZA","Love Echo","spotify:album:6sK7eA5x6HC7HUk2PMxVqF","I Promise You Always The Sky","spotify:artist:7kqddAvTF5U2FxIOCfyuZA","Love Echo","2014-02-28","https://i.scdn.co/image/ab67616d0000b2739c04f170563058fd6df0aadd","1","1","271615","https://p.scdn.co/mp3-preview/a4a2d8186f60c7034d2ef47f99a4b9f6ee579afa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","spotify:user:padishahpiper","2018-06-25T21:57:53Z"
"spotify:track:5PetE0A5i68TwlHsya4hoP","Shine","spotify:artist:4znPt0HV6Ik0iR8sR4GAJE","Ulrich Schnauss","spotify:album:6cFVGz49kAtDgrRUEEIVJ9","Goodbye","spotify:artist:4znPt0HV6Ik0iR8sR4GAJE","Ulrich Schnauss","2006","https://i.scdn.co/image/ab67616d0000b273107f0239f4bc3cb4a40d37b0","1","2","349026","","false","0","spotify:user:padishahpiper","2018-06-25T21:58:26Z"
"spotify:track:4SzeQVgNjow4JdsrXMBzwU","Nebula","spotify:artist:2uEo8Rajpdz1AqineCVLHq, spotify:artist:67PlXwfaqNlqmHMRHPl8aq","Mr FijiWiji, Soulero","spotify:album:1VgGH0NjIETxK0EFixbPS1","Friends EP","spotify:artist:2uEo8Rajpdz1AqineCVLHq","Mr FijiWiji","2013-10-16","https://i.scdn.co/image/ab67616d0000b273450dfe657de4f716e7364254","1","2","324853","","false","0","spotify:user:padishahpiper","2018-06-25T21:59:20Z"
