"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:6YIggUJW3ttAAPRdnki8RM","Disarm - Remastered","spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i","The Smashing Pumpkins","spotify:album:0bQglEvsHphrS19FGODEGo","Siamese Dream (Deluxe Edition)","spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i","The Smashing Pumpkins","1993","https://i.scdn.co/image/ab67616d0000b2735274788f34fc7656d2856dfd","1","6","196905","https://p.scdn.co/mp3-preview/ef119e3985bc4c2e9c997289c6e509c1637c1502?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:padishahpiper","2018-08-24T02:49:59Z"
"spotify:track:3L19vBWH4jTHNXbuBaHbUN","Feed the Tree","spotify:artist:3h1HOgVmvPlhqjz8o3LglL","Belly","spotify:album:2b5r3YRZYwSAeXd7aWZjWp","Star","spotify:artist:3h1HOgVmvPlhqjz8o3LglL","Belly","1993-01-29","https://i.scdn.co/image/ab67616d0000b27336a6c556ff80d89955f384c6","1","9","209000","https://p.scdn.co/mp3-preview/21ea2420ac188e34724fac757064bdddb6277f7a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","spotify:user:padishahpiper","2018-08-24T03:33:20Z"
"spotify:track:2hjGuRIEfEGzQ5MEWLowiU","Cannonball","spotify:artist:1xgFexIwrf2QjbU0buCNnp","The Breeders","spotify:album:4fyJ3cuyKlSMSw9Q5SAiEx","Last Splash","spotify:artist:1xgFexIwrf2QjbU0buCNnp","The Breeders","1993-08-30","https://i.scdn.co/image/ab67616d0000b2736f9a8dec1d51edfa0004babe","1","2","213693","","false","1","spotify:user:padishahpiper","2018-08-24T03:24:58Z"
"spotify:track:6b2oQwSGFkzsMtQruIWm2p","Creep","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","spotify:album:6400dnyeDyD2mIFHfkwHXN","Pablo Honey","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","1993-02-22","https://i.scdn.co/image/ab67616d0000b2732f85b65d3ac4d3d7f806ca11","1","2","238640","","true","6","spotify:user:padishahpiper","2018-08-24T02:51:47Z"
"spotify:track:0Y6z8SN88GydlQPu96PCpl","Los Angeles","spotify:artist:5Q8gM5SMBT2LAoZ5LzqAvH","Frank Black","spotify:album:5oW4FhgqtzwlW7FiGJO3Zc","Frank Black","spotify:artist:5Q8gM5SMBT2LAoZ5LzqAvH","Frank Black","1993","https://i.scdn.co/image/ab67616d0000b273cfecab18e64503cb1dfb8716","1","1","249000","","false","0","spotify:user:padishahpiper","2018-08-24T03:22:43Z"
"spotify:track:4JGKZS7h4Qa16gOU3oNETV","Dreams","spotify:artist:7t0rwkOPGlDPEhaOcVtOt9","The Cranberries","spotify:album:0AP5O47kJWlaKVnnybKvQI","Everybody Else Is Doing It, So Why Can't We?","spotify:artist:7t0rwkOPGlDPEhaOcVtOt9","The Cranberries","1993-03-01","https://i.scdn.co/image/ab67616d0000b273f6325f361d7803ad0d908451","1","2","271560","https://p.scdn.co/mp3-preview/bc403fe8282af8e69c8271913ac3228fab0e1f71?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","spotify:user:padishahpiper","2018-08-24T03:10:42Z"
"spotify:track:0u5aO1GYsIhAWCPuXdwnak","Today - 2011 Remaster","spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i","The Smashing Pumpkins","spotify:album:0bQglEvsHphrS19FGODEGo","Siamese Dream (Deluxe Edition)","spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i","The Smashing Pumpkins","1993","https://i.scdn.co/image/ab67616d0000b2735274788f34fc7656d2856dfd","1","3","201173","https://p.scdn.co/mp3-preview/2250f5fd51839d2e9b8df4c77bf8e58ce71afcf0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:padishahpiper","2018-08-24T02:50:06Z"
"spotify:track:3Ty7OTBNSigGEpeW2PqcsC","Glory Box","spotify:artist:6liAMWkVf5LH7YR9yfFy1Y","Portishead","spotify:album:3539EbNgIdEDGBKkUf4wno","Dummy","spotify:artist:6liAMWkVf5LH7YR9yfFy1Y","Portishead","1994-01-01","https://i.scdn.co/image/ab67616d0000b273dc20397b139223620af148f6","1","11","308626","https://p.scdn.co/mp3-preview/68eec9c4f028ebccc621d2460f539e568e7ee648?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","spotify:user:padishahpiper","2018-08-24T03:05:49Z"
"spotify:track:28c4nfBHdb3xviamRCEsIe","Feel the Pain","spotify:artist:267VY6GX5LyU5c9M85ECZQ","Dinosaur Jr.","spotify:album:0yxM1OyaFOZiJhi9eNThE4","Without a Sound","spotify:artist:267VY6GX5LyU5c9M85ECZQ","Dinosaur Jr.","1994-08-23","https://i.scdn.co/image/ab67616d0000b2739603b77b234e8b1a8e9e8cb1","1","1","259600","https://p.scdn.co/mp3-preview/8b43d4e3c6b8ad7c07c91aede3ff0700e7833dee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","spotify:user:padishahpiper","2018-08-24T03:27:25Z"
"spotify:track:1AfYo6cKm3yHsJHdmNoGO1","Interstate Love Song","spotify:artist:2UazAtjfzqBF0Nho2awK4z","Stone Temple Pilots","spotify:album:2vi1ddPi3fY7vePMqxUVob","Purple","spotify:artist:2UazAtjfzqBF0Nho2awK4z","Stone Temple Pilots","1994-06-07","https://i.scdn.co/image/ab67616d0000b273a6e07487251d331f8a68b553","1","4","193613","","false","1","spotify:user:padishahpiper","2018-08-24T03:20:28Z"
