"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:6QqK6a1CmV4L504uMQaGDH","Freeze-Frame","spotify:artist:69Mj3u4FTUrpyeGNSIaU6F","The J. Geils Band","spotify:album:48joW5905AMbTFLvy8ZWch","Freeze Frame","spotify:artist:69Mj3u4FTUrpyeGNSIaU6F","The J. Geils Band","1981","https://i.scdn.co/image/ab67616d0000b27338b2429ef948e6ca8d3ab599","1","1","237506","https://p.scdn.co/mp3-preview/053a851d0603554752be64c2601d38eb6b7024c0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","spotify:user:padishahpiper","2019-10-19T01:42:28Z"
"spotify:track:39shmbIHICJ2Wxnk1fPSdz","Should I Stay or Should I Go - Remastered","spotify:artist:3RGLhK1IP9jnYFH4BRFJBS","The Clash","spotify:album:1ZH5g1RDq3GY1OvyD0w0s2","Combat Rock (Remastered)","spotify:artist:3RGLhK1IP9jnYFH4BRFJBS","The Clash","1982","https://i.scdn.co/image/ab67616d0000b27325a4df452a3c42ccc2e9288b","1","3","188986","https://p.scdn.co/mp3-preview/d28022c2098186d2abca366866c908fec6838dee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","spotify:user:padishahpiper","2019-10-19T01:42:31Z"
"spotify:track:2qxrA7khrMA6icoq9cn2wY","Let's Go All The Way","spotify:artist:6wU099wsnfSuP0lxWc0jgt","Sly Fox","spotify:album:39Fjjtbpt4dvlBeN9SX95r","Guilty Pleasures","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2010-08-24","https://i.scdn.co/image/ab67616d0000b273ea1640256321bef2835af5a4","1","12","307653","https://p.scdn.co/mp3-preview/891b14011d98dc5d2fe31b1f38f1b3089828d76c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:padishahpiper","2019-10-19T01:42:44Z"
"spotify:track:1lJZSsMoWEbrgaY6CxPMf8","Would I Lie to You? - Remastered Version","spotify:artist:0NKDgy9j66h3DLnN8qu1bB, spotify:artist:5MspMQqdVbdwP6ax3GXqum, spotify:artist:7gcCQIlkkfbul5Mt0jBQkg","Eurythmics, Annie Lennox, Dave Stewart","spotify:album:2tbXCl8en5ZDVnHIk1OZGI","Be Yourself Tonight","spotify:artist:0NKDgy9j66h3DLnN8qu1bB, spotify:artist:5MspMQqdVbdwP6ax3GXqum, spotify:artist:7gcCQIlkkfbul5Mt0jBQkg","Eurythmics, Annie Lennox, Dave Stewart","1985-04-29","https://i.scdn.co/image/ab67616d0000b2738b9d4820655b6bf032ed41f3","1","1","268240","https://p.scdn.co/mp3-preview/32687c65be3f83acea7eaf3e522ee92047379c8e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:padishahpiper","2019-10-19T01:42:51Z"
"spotify:track:6wVViUl2xSRoDK2T7dMZbR","Bizarre Love Triangle","spotify:artist:0yNLKJebCb8Aueb54LYya3","New Order","spotify:album:0PSWY4XyjTWppfBb0tBtqu","Brotherhood (Collector's Edition)","spotify:artist:0yNLKJebCb8Aueb54LYya3","New Order","1986-09-29","https://i.scdn.co/image/ab67616d0000b273530a2c5dd17d2ddf8edc2978","1","6","263213","https://p.scdn.co/mp3-preview/9919011c37f35242b40b1e6aa8b822af07cee86b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:padishahpiper","2019-10-21T16:18:56Z"
"spotify:track:0Qv7xi6uPSqH2k82tOkGSt","Mad World","spotify:artist:4bthk9UfsYUYdcFyqxmSUU","Tears For Fears","spotify:album:3sIFpEctox1XOs3FEkqrgr","The Hurting","spotify:artist:4bthk9UfsYUYdcFyqxmSUU","Tears For Fears","1983-03-07","https://i.scdn.co/image/ab67616d0000b27345546ed4af1a0d4c58a8ff50","1","2","215400","https://p.scdn.co/mp3-preview/17480da443027772738a48a26a60e1fa040b7851?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","spotify:user:padishahpiper","2019-10-21T16:19:09Z"
"spotify:track:2h47SG8bNphmicAll4H9RV","Dead Man's Party","spotify:artist:5LXEAEGrpKQtpyCu2sZuWu","Oingo Boingo","spotify:album:44Q1H1q6nSnUnjjGPoxAJb","Dead Man's Party","spotify:artist:5LXEAEGrpKQtpyCu2sZuWu","Oingo Boingo","1985-01-01","https://i.scdn.co/image/ab67616d0000b273117c53d4921791280aad03ba","1","2","381626","https://p.scdn.co/mp3-preview/a70d9e6dcd549a69e8b141d3525974af453ce24b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:padishahpiper","2019-10-21T16:19:33Z"
"spotify:track:58E1XVmZTODC67YNjneuXM","Tainted Love","spotify:artist:6aq8T2RcspxVOGgMrTzjWc","Soft Cell","spotify:album:1R4TikWrz6Mz53aB66dZRn","Non-Stop Erotic Cabaret","spotify:artist:6aq8T2RcspxVOGgMrTzjWc","Soft Cell","1981","https://i.scdn.co/image/ab67616d0000b273db5f42a5cd45458926cab59d","1","2","153840","https://p.scdn.co/mp3-preview/fd41a15ffde14f603a49fa9810b2621a43b0faa6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","spotify:user:padishahpiper","2019-10-21T16:21:25Z"
"spotify:track:400ZJAUFuEuIGXhr7ie4xf","Wrapped Around Your Finger","spotify:artist:5NGO30tJxFlKixkPSgXcFE","The Police","spotify:album:5W9OT0a5iZlBr83a9WMKFY","Synchronicity (Remastered 2003)","spotify:artist:5NGO30tJxFlKixkPSgXcFE","The Police","1983-06-17","https://i.scdn.co/image/ab67616d0000b273c8e97cafeb2acb85b21a777e","1","9","313706","https://p.scdn.co/mp3-preview/0990c8ead558088cb4e7ec2c686365f59215ccfb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","spotify:user:padishahpiper","2019-10-21T17:15:51Z"
"spotify:track:0eZvCQAK6hsPSlcfqzREvB","Synchronicity I","spotify:artist:5NGO30tJxFlKixkPSgXcFE","The Police","spotify:album:5W9OT0a5iZlBr83a9WMKFY","Synchronicity (Remastered 2003)","spotify:artist:5NGO30tJxFlKixkPSgXcFE","The Police","1983-06-17","https://i.scdn.co/image/ab67616d0000b273c8e97cafeb2acb85b21a777e","1","1","203000","https://p.scdn.co/mp3-preview/26ac06bc27afb64f587830c5ded1ab2853851a77?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:padishahpiper","2019-10-21T17:16:02Z"
