"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:3sFgH9hqMB6cySLWJOGAJ4","Natural Science","spotify:artist:2Hkut4rAAyrQxRdof7FVJq","Rush","spotify:album:3nUNxSh2szhmN7iifAKv5i","Permanent Waves","spotify:artist:2Hkut4rAAyrQxRdof7FVJq","Rush","1980-01-01","https://i.scdn.co/image/ab67616d0000b27306c0d7ebcabad0c39b566983","1","6","559893","https://p.scdn.co/mp3-preview/515fd53ac244715702a8f925afb75f5a5e91da55?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","USMR18070033","spotify:user:padishahpiper","2020-08-05T17:17:15Z"
"spotify:track:3QZ7uX97s82HFYSmQUAN1D","Tom Sawyer","spotify:artist:2Hkut4rAAyrQxRdof7FVJq","Rush","spotify:album:2xg7iIKoSqaDNpDbJnyCjY","Moving Pictures (2011 Remaster)","spotify:artist:2Hkut4rAAyrQxRdof7FVJq","Rush","1981-02-12","https://i.scdn.co/image/ab67616d0000b27372833c1ae3343cbfb4617073","1","1","276880","https://p.scdn.co/mp3-preview/5fb5f75a668feef9c73a079a49b6a52ee2bc3338?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","USMR18180103","spotify:user:padishahpiper","2020-08-05T17:17:36Z"
"spotify:track:6UGHk2cmbDC1oidVjXcCKo","Red Barchetta","spotify:artist:2Hkut4rAAyrQxRdof7FVJq","Rush","spotify:album:2xg7iIKoSqaDNpDbJnyCjY","Moving Pictures (2011 Remaster)","spotify:artist:2Hkut4rAAyrQxRdof7FVJq","Rush","1981-02-12","https://i.scdn.co/image/ab67616d0000b27372833c1ae3343cbfb4617073","1","2","370426","https://p.scdn.co/mp3-preview/c990f2de1d8697ff739f95a192da7b7745d90649?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","USMR18180104","spotify:user:padishahpiper","2020-08-05T17:17:41Z"
"spotify:track:0K6yUnIKNsFtfIpTgGtcHm","Limelight","spotify:artist:2Hkut4rAAyrQxRdof7FVJq","Rush","spotify:album:2xg7iIKoSqaDNpDbJnyCjY","Moving Pictures (2011 Remaster)","spotify:artist:2Hkut4rAAyrQxRdof7FVJq","Rush","1981-02-12","https://i.scdn.co/image/ab67616d0000b27372833c1ae3343cbfb4617073","1","4","259839","https://p.scdn.co/mp3-preview/d817c956b8490c8a84e7f7acdfeb384f8bffa7de?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","USMR18180106","spotify:user:padishahpiper","2020-08-05T17:17:48Z"
"spotify:track:0Z0s6dw0zw2ENU1gVjlLV6","Subdivisions","spotify:artist:2Hkut4rAAyrQxRdof7FVJq","Rush","spotify:album:0gAhBCBqahVbuOgROHwISD","Signals","spotify:artist:2Hkut4rAAyrQxRdof7FVJq","Rush","1982-09-09","https://i.scdn.co/image/ab67616d0000b273abebd4d9947e535ab56572fc","1","1","334000","https://p.scdn.co/mp3-preview/287db662c673d01575d40b7e68213cf714bef7f4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","USMR18210018","spotify:user:padishahpiper","2020-08-05T17:18:06Z"
"spotify:track:2l1AraumK6y3VUwi8Bw7iJ","New World Man","spotify:artist:2Hkut4rAAyrQxRdof7FVJq","Rush","spotify:album:0gAhBCBqahVbuOgROHwISD","Signals","spotify:artist:2Hkut4rAAyrQxRdof7FVJq","Rush","1982-09-09","https://i.scdn.co/image/ab67616d0000b273abebd4d9947e535ab56572fc","1","6","222320","https://p.scdn.co/mp3-preview/d4f98d9f21c087a28c7a7b67fc96d80a844e9d10?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","USMR18210023","spotify:user:padishahpiper","2020-08-05T17:18:13Z"
"spotify:track:1bVnRjdVprR6ZoT67DBxML","Distant Early Warning","spotify:artist:2Hkut4rAAyrQxRdof7FVJq","Rush","spotify:album:20RfdO7fta9qlXEWTFSWuT","Grace Under Pressure","spotify:artist:2Hkut4rAAyrQxRdof7FVJq","Rush","1984-01-01","https://i.scdn.co/image/ab67616d0000b273dedb62766c6413646b72c7a5","1","1","296746","https://p.scdn.co/mp3-preview/0bf4772656bec71d626ed391b5bf576e6c827e4f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","USMR18430335","spotify:user:padishahpiper","2020-08-05T17:18:28Z"
"spotify:track:4f6CJbnASHEtQspSwqoYlr","The Big Money","spotify:artist:2Hkut4rAAyrQxRdof7FVJq","Rush","spotify:album:4g5nPCL3oFaJB0402Kedm8","Power Windows","spotify:artist:2Hkut4rAAyrQxRdof7FVJq","Rush","1985-01-01","https://i.scdn.co/image/ab67616d0000b273fb29230c395e21655ff79885","1","1","334493","https://p.scdn.co/mp3-preview/82473a6f09716276c10bbfebd43b2c4c4e91e913?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","USMR18530336","spotify:user:padishahpiper","2020-08-05T17:18:40Z"
"spotify:track:3wBqON2EX3QFDyFLvl1Tcv","Mystic Rhythms","spotify:artist:2Hkut4rAAyrQxRdof7FVJq","Rush","spotify:album:4g5nPCL3oFaJB0402Kedm8","Power Windows","spotify:artist:2Hkut4rAAyrQxRdof7FVJq","Rush","1985-01-01","https://i.scdn.co/image/ab67616d0000b273fb29230c395e21655ff79885","1","8","353840","https://p.scdn.co/mp3-preview/a979088510c9278b1252b41c143158146bfa2839?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","USMR18530343","spotify:user:padishahpiper","2020-08-05T17:18:51Z"
"spotify:track:1uqGSvSc207Zlgi4sGr9RQ","Time Stand Still","spotify:artist:2Hkut4rAAyrQxRdof7FVJq, spotify:artist:3UpIbyXfGzmHG6TMH4dJEk","Rush, Aimee Mann","spotify:album:3OSQvwW2BElGZfjhsHJEru","Hold Your Fire","spotify:artist:2Hkut4rAAyrQxRdof7FVJq","Rush","1987-01-01","https://i.scdn.co/image/ab67616d0000b27327b84baa6e076fbf6ac74ba2","1","2","308866","https://p.scdn.co/mp3-preview/ca24c9823e9ed0f0a45987d6a6479e7129128040?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","USMR18700002","spotify:user:padishahpiper","2020-08-05T17:19:05Z"
