"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:1GpayphhLDg9GCsBR48axO","*","spotify:artist:63MQldklfxkjYDoUE4Tppz","M83","spotify:album:3l2yrGYoorWgamklnDhnQ1","Before The Dawn Heals Us","spotify:artist:63MQldklfxkjYDoUE4Tppz","M83","2005","https://i.scdn.co/image/ab67616d0000b273f663f77fb3176051ffd27038","1","6","162800","https://p.scdn.co/mp3-preview/910df6b893eea3d7b3cbd9fe4519c509c7d281d9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","FR86W0400206","spotify:user:padishahpiper","2021-01-28T01:08:28Z"
"spotify:track:6fIZxVeVNdjeZjX2Q1YAaA","She Sells Sanctuary (2009 Re-master)","spotify:artist:49DW3KvkyjHO35mK1JnSyS","The Cult","spotify:album:3a24QXM3J3nv6lg8OhrleS","Love (Expanded Edition)","spotify:artist:49DW3KvkyjHO35mK1JnSyS","The Cult","1985","https://i.scdn.co/image/ab67616d0000b2730ff9a350210ae84a8ce73a3e","1","9","262493","","false","0","GBAZP0900055","spotify:user:padishahpiper","2021-01-28T01:09:20Z"
"spotify:track:4ECNtOnqzxutZkXP4TE3n3","Separate Ways (Worlds Apart)","spotify:artist:0rvjqX7ttXeg3mTy8Xscbt","Journey","spotify:album:2EFUNYmwxe0AOGxBORrfaw","Frontiers","spotify:artist:0rvjqX7ttXeg3mTy8Xscbt","Journey","1983-02-22","https://i.scdn.co/image/ab67616d0000b273b9021ad16733196aacf253c1","1","1","323706","","false","63","USSM18300106","spotify:user:padishahpiper","2021-01-28T01:09:53Z"
"spotify:track:6GtX0jaNL8IjVQfrDBx81z","Bullet With Butterfly Wings - Remastered 2012","spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i","The Smashing Pumpkins","spotify:album:55RhFRyQFihIyGf61MgcfV","Mellon Collie And The Infinite Sadness (Deluxe Edition)","spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i","The Smashing Pumpkins","1995","https://i.scdn.co/image/ab67616d0000b273431ac6e6f393acf475730ec6","1","6","258466","https://p.scdn.co/mp3-preview/b9e4fc4cbeb98d63b24c432976555725a545f554?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","USVI21200897","spotify:user:padishahpiper","2021-01-28T01:53:08Z"
"spotify:track:0Puj4YlTm6xNzDDADXHMI9","Sabotage","spotify:artist:03r4iKL2g2442PT9n2UKsx","Beastie Boys","spotify:album:6lfjbwFGzQ6aSNP1N3JlT8","Ill Communication","spotify:artist:03r4iKL2g2442PT9n2UKsx","Beastie Boys","1994-05-23","https://i.scdn.co/image/ab67616d0000b273436a305db8bd85b820da3e5a","1","6","178440","https://p.scdn.co/mp3-preview/48ade18a4f29b0682ef4a0bfd88a6f3e13dde9b4?cid=9950ac751e34487dbbe027c4fd7f8e99","true","73","USCA29400020","spotify:user:padishahpiper","2021-01-28T01:53:35Z"
"spotify:track:5cy5IStIn7OSHDEIgXeDyq","Debaser","spotify:artist:6zvul52xwTWzilBZl6BUbT","Pixies","spotify:album:0DQyTVcDhK9wm0f6RaErWO","Doolittle","spotify:artist:6zvul52xwTWzilBZl6BUbT","Pixies","1989-04-17","https://i.scdn.co/image/ab67616d0000b2730ab3c2a306c614fae36ff1d6","1","1","171746","https://p.scdn.co/mp3-preview/19ce06b1dcee97d332edb163721e20724e9c31cf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","GBAFL9700091","spotify:user:padishahpiper","2021-01-28T01:53:54Z"
"spotify:track:21Qsj3cMVCx2xF2EVVNbEu","Fell In Love With a Girl","spotify:artist:4F84IBURUo98rz4r61KF70","The White Stripes","spotify:album:6Xvc1TfpVEhDeHhmTQEtp0","White Blood Cells","spotify:artist:4F84IBURUo98rz4r61KF70, spotify:artist:4FZ3j1oH43e7cukCALsCwf","The White Stripes, Jack White","2001-07-03","https://i.scdn.co/image/ab67616d0000b273c6084929566743530de8c721","1","4","110093","https://p.scdn.co/mp3-preview/6e285a70e93c6f7b818ff885b24da30eac280717?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","GBBKS0100352","spotify:user:padishahpiper","2021-01-28T01:54:35Z"
"spotify:track:59WN2psjkt1tyaxjspN8fp","Killing In The Name","spotify:artist:2d0hyoQ5ynDBnkvAbJKORj","Rage Against The Machine","spotify:album:4Io5vWtmV1rFj4yirKb4y4","Rage Against The Machine - XX (20th Anniversary Special Edition)","spotify:artist:2d0hyoQ5ynDBnkvAbJKORj","Rage Against The Machine","1992","https://i.scdn.co/image/ab67616d0000b27354ab617bc2d4974ab6ffbece","1","2","313573","https://p.scdn.co/mp3-preview/998d3604b68754c11bc0a9af64291ac1f91fb0d8?cid=9950ac751e34487dbbe027c4fd7f8e99","true","78","USSM11205433","spotify:user:padishahpiper","2021-01-28T01:54:59Z"
"spotify:track:2OuNnwnNQyWrF47pthWxNb","Holiday in Cambodia","spotify:artist:30U8fYtiNpeA5KH6H87QUV","Dead Kennedys","spotify:album:5Xv8PCJ7ZMmRd3jXnJqg3V","Give Me Convenience or Give Me Death","spotify:artist:30U8fYtiNpeA5KH6H87QUV","Dead Kennedys","1987-12-21","https://i.scdn.co/image/ab67616d0000b2731184b5e2bb68648a847550d5","1","8","224866","https://p.scdn.co/mp3-preview/876fd2c16576f83574ab38eca9811658a6a9d5cb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USA560456451","spotify:user:padishahpiper","2021-01-28T01:55:22Z"
"spotify:track:5ghIJDpPoe3CfHMGu71E6T","Smells Like Teen Spirit","spotify:artist:6olE6TJLqED3rqDCT0FyPh","Nirvana","spotify:album:2guirTSEqLizK7j9i1MTTZ","Nevermind (Remastered)","spotify:artist:6olE6TJLqED3rqDCT0FyPh","Nirvana","1991-09-26","https://i.scdn.co/image/ab67616d0000b273e175a19e530c898d167d39bf","1","1","301920","https://p.scdn.co/mp3-preview/91219ebc0d0505a1001c4b854f8b2451fcec95b8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","USGF19942501","spotify:user:padishahpiper","2021-01-28T01:55:58Z"
