﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:4aUCovTNe98WnwE6AIl0pU","Ladies and Gentlemen We Are Floating in Space","Spiritualized","Ladies & Gentlemen We Are Floating In Space","1","1","234053","spotify:user:padishahpiper","2020-01-28T04:18:55Z"
"spotify:track:3fZIFLd2n53DL4UDvQxGsL","Nothing Is Real","Boards of Canada","Tomorrow's Harvest","1","13","232886","spotify:user:padishahpiper","2020-01-28T04:04:59Z"
"spotify:track:11GXRfMCSD2wdwgEXXEEc4","Soon, My Friend","M83","Hurry Up, We're Dreaming","1","11","189293","spotify:user:padishahpiper","2020-01-16T18:05:26Z"
"spotify:track:1cFH6bxEc9M10kTADnTRjQ","Kids Will Be Skeletons","Mogwai","Happy Songs For Happy People","1","3","327173","spotify:user:padishahpiper","2020-01-28T04:27:57Z"
"spotify:track:4m3OS54KWywYhP7WD7z1cg","Life in a Northern Town","The Dream Academy","The Dream Academy","1","1","259293","spotify:user:padishahpiper","2019-10-22T19:09:15Z"
"spotify:track:7iFf1lnxGHCmDiOJMQz1Ip","Honey","Mogwai","Young Team","2","4","258360","spotify:user:padishahpiper","2019-10-22T19:08:23Z"
"spotify:track:3wAEhWSx5GvfCkqJ1SPA5S","Goodbye (Theme from the Netflix Original Series "Dark")","Apparat","Goodbye (Theme from the Netflix Original Series "Dark")","1","1","256786","spotify:user:padishahpiper","2019-10-22T19:07:51Z"
"spotify:track:5Y6u1FBAsYsfUAzBX7ym7k","Memorial (feat. Chelsea Wolfe)","Russian Circles, Chelsea Wolfe","Memorial","1","8","225471","spotify:user:padishahpiper","2019-10-22T19:08:46Z"
