﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:7HUi3HxJ6VQ17HjGSGrrmR","Departure - Original Mix","Love Echo","I Promise You Always The Sky","1","1","271615","spotify:user:padishahpiper","2018-08-20T03:38:26Z"
"spotify:track:5PetE0A5i68TwlHsya4hoP","Shine","Ulrich Schnauss","Goodbye","1","2","349026","spotify:user:padishahpiper","2018-08-20T03:38:30Z"
"spotify:track:4SzeQVgNjow4JdsrXMBzwU","Nebula","Mr FijiWiji, Soulero","Friends EP","1","2","324853","spotify:user:padishahpiper","2018-08-20T03:38:34Z"
"spotify:track:5RL7Pq7FlVHDu4ZFivKTeU","Expiration Date","Blockhead","Downtown Science","1","1","341986","spotify:user:padishahpiper","2018-08-20T03:39:55Z"
"spotify:track:5T5YrHrReAewSmP95yBFyw","Held","Holy Other","Held","1","8","367514","spotify:user:padishahpiper","2018-08-20T03:39:59Z"
"spotify:track:1zbqTlokWQXlVpNkClEpoj","Kinetic 2017","Orbital","Kinetic 2017","1","1","372173","spotify:user:padishahpiper","2018-08-20T03:40:10Z"
"spotify:track:6N759vFYolaNbbdd4As2Wi","Sixtyten","Boards of Canada","Music Has The Right To Children","1","6","348346","spotify:user:padishahpiper","2018-08-20T03:40:22Z"
"spotify:track:6OI4SUhPhLFQva56RiB1oM","Scan The Ways","Ms. John Soda","Notes And The Like","1","3","203800","spotify:user:padishahpiper","2018-08-20T16:40:40Z"
"spotify:track:5C6BbrGRGOzcadaqXwLhm5","We Work Nights","Gold Panda","Half Of Where You Live","1","7","357773","spotify:user:padishahpiper","2018-08-20T16:40:44Z"
"spotify:track:64FQId1zlu45pAoH4gXvAu","Dreambender","Com Truise","In Decay","1","3","260000","spotify:user:padishahpiper","2018-08-20T16:40:49Z"
"spotify:track:6QKdTu6OmmwBMtia97DOrs","Adventure Platformer","Kristin Miltner","Library Catalog Music Series: Music for Dreaming and Playing","1","6","152053","spotify:user:padishahpiper","2018-10-12T18:20:37Z"
"spotify:track:72EONUz13SA7uHvHeVMkED","Cron Job","Application","System Fork","1","9","438400","spotify:user:padishahpiper","2018-10-12T19:17:22Z"
"spotify:track:1pBGC12f7GFdbyyEy8KwtJ","Press Pause","Pretty Lights","A Color Map of the Sun (Deluxe Version)","1","2","289287","spotify:user:padishahpiper","2018-10-23T17:57:12Z"
"spotify:track:3d5LFzH1i152LuEUxNZJAD","One Day They'll Know","Pretty Lights","A Color Map of the Sun (Deluxe Version)","1","11","419306","spotify:user:padishahpiper","2018-10-23T17:57:27Z"
"spotify:track:4HtL8YlrABgueh0Sw1bR6G","Space Walk","Lemon Jelly","Lost Horizons","1","2","422826","spotify:user:padishahpiper","2018-10-23T21:51:15Z"
"spotify:track:4TwMjlyVd6FFqnJyGho73M","The Birds","Telefon Tel Aviv","Immolate Yourself","1","1","398492","spotify:user:padishahpiper","2020-02-27T18:54:13Z"
"spotify:track:4FXj4ZKMO2dSkqiAhV7L8t","Evil Beauty","Blackmill","Reach For Glory","1","1","228004","spotify:user:padishahpiper","2020-02-27T20:09:11Z"
"spotify:track:5BDhibZV8HyMJ22LhjOyNt","Hard To Smile","ENiGMA Dubz","Hard To Smile","1","1","273529","spotify:user:padishahpiper","2020-02-27T20:12:39Z"
"spotify:track:6lHHLeEUiYFMXRdQFILtPt","I'm From The Clouds","P.SUS","Sky Rhythms","1","4","286066","spotify:user:padishahpiper","2020-02-27T20:19:51Z"
