"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:7GFkI7nUBlLLEhhF9Uvxc9","PDA","spotify:artist:3WaJSfKnzc65VDgmj2zU8B","Interpol","spotify:album:3o0yqWz9EsyBSmMFiq6lwl","Turn On The Bright Lights","spotify:artist:3WaJSfKnzc65VDgmj2zU8B","Interpol","2002-08-20","https://i.scdn.co/image/ab67616d0000b273d3dbd74f07f1b7d86be24cd0","1","4","299773","https://p.scdn.co/mp3-preview/7f960049dcdde8c02cd123e931846fc95a449e56?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USMTD0254504","spotify:user:padishahpiper","2019-08-30T15:55:22Z"
"spotify:track:3c6rSVShPJ1e3DYgrUnz2b","Slow Hands","spotify:artist:3WaJSfKnzc65VDgmj2zU8B","Interpol","spotify:album:35nhRlIbpZLPzGUCnePzow","Antics","spotify:artist:3WaJSfKnzc65VDgmj2zU8B","Interpol","2004-09-27","https://i.scdn.co/image/ab67616d0000b27304869891f1b8f1dc7db146d5","1","5","184133","https://p.scdn.co/mp3-preview/b3c6723c397623f1e0a785cbce101c60503fbb6d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USMTD0461605","spotify:user:padishahpiper","2019-08-30T15:55:46Z"
"spotify:track:1waaD2WH1qgcDPVJ3Txsqa","Not Even Jail","spotify:artist:3WaJSfKnzc65VDgmj2zU8B","Interpol","spotify:album:35nhRlIbpZLPzGUCnePzow","Antics","spotify:artist:3WaJSfKnzc65VDgmj2zU8B","Interpol","2004-09-27","https://i.scdn.co/image/ab67616d0000b27304869891f1b8f1dc7db146d5","1","6","346626","https://p.scdn.co/mp3-preview/b453258fa50b7133b7f84e2bebe0f5ae0d90343d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USMTD0461606","spotify:user:padishahpiper","2019-08-30T15:55:52Z"
"spotify:track:6ooluO7DiEhI1zmK94nRCM","Take Me Out","spotify:artist:0XNa1vTidXlvJ2gHSsRi4A","Franz Ferdinand","spotify:album:0mUEGMT2YlzCWGeWOJjBKD","Franz Ferdinand","spotify:artist:0XNa1vTidXlvJ2gHSsRi4A","Franz Ferdinand","2004","https://i.scdn.co/image/ab67616d0000b273bf68b5be16edfc6f489a17d7","1","3","237026","https://p.scdn.co/mp3-preview/f91cfdf3dd5f7114cf47f8c8b2567b7a8a76d9ed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","USSM10402947","spotify:user:padishahpiper","2019-08-30T15:56:29Z"
"spotify:track:7HQLKk3khzRVPSzOzRwFX6","I Was A Lover","spotify:artist:3HJIB8sYPyxrFGuwvKXSLR","TV On The Radio","spotify:album:0DhHH51UpnzqzxrwOwH1HY","Return To Cookie Mountain","spotify:artist:3HJIB8sYPyxrFGuwvKXSLR","TV On The Radio","2006-01-01","https://i.scdn.co/image/ab67616d0000b273d4d1aa5543a58bf29f7f9d44","1","1","261000","https://p.scdn.co/mp3-preview/f600dbeeabfaea2319035e398bd8d7515d49c26c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USTG30626801","spotify:user:padishahpiper","2019-08-30T15:57:20Z"
"spotify:track:7FXOSpqXFms6JTeGfaRQua","The Skin of My Yellow Country Teeth","spotify:artist:1jSaZgaKHmgc7VTgML528r","Clap Your Hands Say Yeah","spotify:album:6393kbmZ8NoTl172RKEoCv","Clap Your Hands Say Yeah","spotify:artist:1jSaZgaKHmgc7VTgML528r","Clap Your Hands Say Yeah","2005-10-18","https://i.scdn.co/image/ab67616d0000b273ffc58b9e0f53fb771206d3d4","1","6","343773","https://p.scdn.co/mp3-preview/c3fb6604f466f3872a3f615952ae8e33a5170f3a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","US99Z0500006","spotify:user:padishahpiper","2019-08-30T15:58:06Z"
"spotify:track:5PurHGjwfAQel15O4ZIiGu","7/4 (Shoreline)","spotify:artist:7lOJ7WXyopaxri0dbOiZkd","Broken Social Scene","spotify:album:0y7KfUbof07yf2bHFYdPJZ","Broken Social Scene","spotify:artist:7lOJ7WXyopaxri0dbOiZkd","Broken Social Scene","2005-10-11","https://i.scdn.co/image/ab67616d0000b273587227ac29ff1f83ccbd1623","1","3","293840","https://p.scdn.co/mp3-preview/35dc4b2f8c599d74a9f638bdf90cbc89c429c435?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","CAAA10501403","spotify:user:padishahpiper","2019-08-30T15:58:38Z"
"spotify:track:508DaBmbskpmQoU11CWhQq","Fire Eye'd Boy","spotify:artist:7lOJ7WXyopaxri0dbOiZkd","Broken Social Scene","spotify:album:0y7KfUbof07yf2bHFYdPJZ","Broken Social Scene","spotify:artist:7lOJ7WXyopaxri0dbOiZkd","Broken Social Scene","2005-10-11","https://i.scdn.co/image/ab67616d0000b273587227ac29ff1f83ccbd1623","1","6","238920","https://p.scdn.co/mp3-preview/6001a54783dbeb83e98bd0400cfd1f119df8b032?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","CAAA10501406","spotify:user:padishahpiper","2019-08-30T15:58:48Z"
"spotify:track:4wNKEUTSUjX7QOmeV9BP5R","KC Accidental","spotify:artist:7lOJ7WXyopaxri0dbOiZkd","Broken Social Scene","spotify:album:6nL0U84JsEJ0cRsGCnsDnJ","You Forgot It In People","spotify:artist:7lOJ7WXyopaxri0dbOiZkd","Broken Social Scene","2003-03-11","https://i.scdn.co/image/ab67616d0000b27303da841c188eb597c6cf3611","1","2","230773","https://p.scdn.co/mp3-preview/324ac7ecd799a3b45b483d1ec2fefa61c4d46dc3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","CAAA10200102","spotify:user:padishahpiper","2019-08-30T15:59:15Z"
"spotify:track:2VGDntFPvgvqSiUf9ITEfW","Someone Great","spotify:artist:066X20Nz7iquqkkCW6Jxy6","LCD Soundsystem","spotify:album:1R8kkopLT4IAxzMMkjic6X","Sound of Silver","spotify:artist:066X20Nz7iquqkkCW6Jxy6","LCD Soundsystem","2007-03-12","https://i.scdn.co/image/ab67616d0000b273e6272ad26e7a55bc342a6dd0","1","4","390013","https://p.scdn.co/mp3-preview/0cb5dec8ea518ce5b3fa1b24c5eec74e7ed941b0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","US4GE0600017","spotify:user:padishahpiper","2019-08-30T16:00:05Z"
"spotify:track:2Ud3deeqLAG988pfW0Kwcl","All My Friends","spotify:artist:066X20Nz7iquqkkCW6Jxy6","LCD Soundsystem","spotify:album:1R8kkopLT4IAxzMMkjic6X","Sound of Silver","spotify:artist:066X20Nz7iquqkkCW6Jxy6","LCD Soundsystem","2007-03-12","https://i.scdn.co/image/ab67616d0000b273e6272ad26e7a55bc342a6dd0","1","5","462266","https://p.scdn.co/mp3-preview/7eb35cfe0d60a502a9043b799725b4cf9a43d7f8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","US4GE0600018","spotify:user:padishahpiper","2019-08-30T16:00:11Z"
"spotify:track:0iHZnbbFHDO9MzHWlJI0Hb","Romantic Rights","spotify:artist:18H0sAptzdwid08XGg1Lcj","Death From Above 1979","spotify:album:07sQdQsdK2Pxh48FOvYgce","You're A Woman, I'm A Machine","spotify:artist:18H0sAptzdwid08XGg1Lcj","Death From Above 1979","2004-09-28","https://i.scdn.co/image/ab67616d0000b27320c1014763114394502012a3","1","2","195106","https://p.scdn.co/mp3-preview/61146a324d6bb2ba8903218cd205c5cc0830d7ac?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","CAL450490202","spotify:user:padishahpiper","2019-08-30T16:00:30Z"
"spotify:track:2gE0khQ948RYQOeTgCUL2a","My Girls","spotify:artist:4kwxTgCKMipBKhSnEstNKj","Animal Collective","spotify:album:5O9OXl9zAWMJTzawofxuan","Merriweather Post Pavilion","spotify:artist:4kwxTgCKMipBKhSnEstNKj","Animal Collective","2009-01-20","https://i.scdn.co/image/ab67616d0000b273400b0756273d1168643d8891","1","2","340786","https://p.scdn.co/mp3-preview/f343400bcb5282ce2934b0421e2dc910c3633b28?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBCEL0800810","spotify:user:padishahpiper","2019-08-30T16:00:42Z"
"spotify:track:5CoF26ZbRlrwRuNf3XuOYY","A Final Warning","spotify:artist:4aEnNH9PuU1HF3TsZTru54","Caribou","spotify:album:4QjK8KNQf7nbe8nhUbvDg9","The Milk of Human Kindness","spotify:artist:4aEnNH9PuU1HF3TsZTru54","Caribou","2005-04-18","https://i.scdn.co/image/ab67616d0000b27342d3ce87560d99c50355835f","1","3","435373","https://p.scdn.co/mp3-preview/b9ea29999ee079f056cf1eee3be7fd3f5bab5716?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBCKB0500203","spotify:user:padishahpiper","2019-08-30T16:02:53Z"
"spotify:track:0hZS5wwoAata1MzZj8M9uI","Nothing Better","spotify:artist:5yV1qdnmxyIYiSFB02wpDj","The Postal Service","spotify:album:0FqfrAtS4ifPOeJTdyGiN4","Give Up","spotify:artist:5yV1qdnmxyIYiSFB02wpDj","The Postal Service","2003-02-19","https://i.scdn.co/image/ab67616d0000b2739ede9a4f7eafa60782d4d425","1","4","226613","https://p.scdn.co/mp3-preview/1826c8fdbe160867bf9dc9de9044f19dde521f58?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USSUB0300122","spotify:user:padishahpiper","2019-08-30T16:05:42Z"
"spotify:track:0okDcoHZd9smhMxEwGi4lZ","Shine A Light","spotify:artist:0XSqX2PB3C5dTMv7SZaxSm","Wolf Parade","spotify:album:71C2qNuimejWFgJGi0i72P","Apologies To The Queen Mary","spotify:artist:0XSqX2PB3C5dTMv7SZaxSm","Wolf Parade","2005-09-27","https://i.scdn.co/image/ab67616d0000b273d629f8d5b6500a807c277c86","1","7","227360","https://p.scdn.co/mp3-preview/04460f0649351d8212ffebf1fafd99245a0f4331?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USSUB0565507","spotify:user:padishahpiper","2019-08-30T16:17:43Z"
